source,source_url,root_url,base_url,name,generator,status_code,api_base_url,site_title,version,locale,extensions,source_or_base,package_list_count,package_list_source_base_or_apibase,tag_list_count,tag_list_source_base_or_apibase,organization_list_count,organization_list_source_base_or_apibase,oldest_metadata_created_date,most_recent_update_date,dates_source_base_or_apibase
datashades.info,http://buildingamerica.openei.org,buildingamerica.openei.org,http://buildingamerica.openei.org,Connection Error,,200,,,,,,,,,,,,,,,
datashades.info,https://dados.rs.gov.br,dados.rs.gov.br,https://dados.rs.gov.br,Bem vindo - Dados Abertos,,200,https://dados.rs.gov.br,Dados Abertos,2.5.2,pt_BR,"['stats', 'text_view', 'image_view', 'recline_view', 'example_theme', 'pages']",source,302,source_url,607,source_url,10,source_url,2018-08-07 19:03:22.017096,2023-07-06 15:03:43.652149,source_url
datashades.info,http://pe.181.209.63.227.nip.io,pe.181.209.63.227.nip.io,http://pe.181.209.63.227.nip.io,"
    Portal de Datos Abiertos Municipalidad de Ezeiza - Buenos Aires",,200,http://eze-bue-datos.paisdigital.modernizacion.gob.ar,,2.7.5,es,"['stats', 'text_view', 'image_view', 'recline_view', 'hierarchy_display', 'hierarchy_form', 'dcat', 'structured_data', 'gobar_theme', 'datastore', 'datapusher', 'googleanalytics']",source,0,source_url,0,source_url,3,source_url,2023-07-06 14:31:31.761077,,
datashades.info,https://www.data.vic.gov.au/data,www.data.vic.gov.au,https://www.data.vic.gov.au,Dataset - Victorian Government Data Directory,,200,https://discover.data.vic.gov.au,Victorian Government Data Directory,2.10.1,en_AU,"['core_fix', 'datavic_odp_theme', 'stats', 'text_view', 'image_view', 'datastore', 'fortify', 'hierarchy', 'restricted_access', 'datavic_odp_schema', 'recline_view', 'datavic_odp_xloader', 'ga_api_actions', 'scheming_datasets', 'datastore_refresh', 'activity', 'datavic_odp_theme_auth']",source,5531,source_url,4242,source_url,75,source_url,2014-08-01 04:08:26.701893,2023-07-06 04:33:54.989863,source_url
datashades.info,http://data.mmr.cz,data.mmr.cz,http://data.mmr.cz,Vítejte - OD MMR,,200,http://data.mmr.cz,OD MMR,2.7.0,cs_CZ,"['stats', 'text_view', 'image_view', 'recline_view', 'datastore', 'dataset_odczdataset']",source,43,source_url,12,source_url,5,source_url,2017-09-11 12:46:01.052514,2021-07-27 06:55:04.958884,source_url
datashades.info,https://data.kcg.gov.tw,data.kcg.gov.tw,https://data.kcg.gov.tw,歡迎 - 高雄市政府資料開放,,200,https://data.kcg.gov.tw,高雄市政府資料開放,2.5.2,zh_TW,"['ksgeo', 'ksext', 'stats', 'text_view', 'image_view', 'recline_view', 'showcase', 'datastore', 'resource_proxy', 'pages', 'datapusher', 'googleauth']",source,3638,source_url,445,source_url,71,source_url,2016-07-15 03:59:36.339677,2023-07-06 10:52:18.964697,source_url
datashades.info,https://data.humdata.org,data.humdata.org,https://data.humdata.org,Welcome  - Humanitarian Data Exchange,,200,https://data.humdata.org,Humanitarian Data Exchange,2.9.9,en_AU,"['hdx_dataviz', 'dcat', 'dcat_json_interface', 'structured_data', 'expire_api_token', 'hdx_hxl_preview', 'ytp_request', 'hdx_pages', 'hdx_choropleth_map_view', 'hdx_geopreview_view', 'hdx_chart_views', 'hdx_service_checker', 'hdx_analytics', 'hdx_search', 'sitemap', 'hdx_org_group', 'hdx_group', 'hdx_package', 'hdx_user_extra', 'hdx_mail_validate', 'hdx_users', 'hdx_theme', 'security', 'requestdata', 's3filestore', 'showcase', 'stats', 'resource_proxy', 'text_view', 'recline_view', 'datastore']",source,35131,source_url,0,source_url,341,source_url,2014-10-02 17:01:21.119085,2023-07-06 17:03:05.395035,source_url
datashades.info,https://opendata.cabq.gov,opendata.cabq.gov,https://opendata.cabq.gov,404 Not Found,,404,,,,,,,,,,,,,,,
datashades.info,http://ckan.opendatamalta.com,ckan.opendatamalta.com,http://ckan.opendatamalta.com,Connection Error,,404,,,,,,,,,,,,,,,
datashades.info,http://dados.ifsertao-pe.edu.br,dados.ifsertao-pe.edu.br,http://dados.ifsertao-pe.edu.br,Connection Error,,404,,,,,,,,,,,,,,,
datashades.info,http://dadosabertos.ifc.edu.br,dadosabertos.ifc.edu.br,http://dadosabertos.ifc.edu.br,Bem vindo - Dados Abertos | IFC,,200,http://dadosabertos.ifc.edu.br,Dados Abertos | IFC,2.8.0,pt_BR,"['stats', 'text_view', 'image_view', 'recline_view', 'recline_grid_view', 'recline_graph_view', 'recline_map_view']",source,49,source_url,177,source_url,1,source_url,2019-01-11 15:01:52.050999,2023-07-03 13:15:36.908732,source_url
datashades.info,http://web.transparencia.pe.gov.br/ckan,web.transparencia.pe.gov.br,http://web.transparencia.pe.gov.br,Connection Error,,200,,,,,,,,,,,,,,,
datashades.info,https://offenedaten.aachen.de,offenedaten.aachen.de,https://offenedaten.aachen.de,Willkommen - Open Data Portal,,200,https://offenedaten.aachen.de,Open Data Portal,2.9.2,de,"['stats', 'text_view', 'image_view', 'recline_view', 'custom_theme', 'pages', 'showcase']",source,194,source_url,284,source_url,14,source_url,2014-08-21 07:18:26.067183,2023-06-20 09:47:35.118050,source_url
datashades.info,http://dados.ifmt.edu.br,dados.ifmt.edu.br,http://dados.ifmt.edu.br,Bem vindo - Dados Abertos do IFMT,,200,https://dados.ifmt.edu.br,Dados Abertos do IFMT,2.7.4,pt_BR,"['stats', 'text_view', 'image_view', 'recline_view', 'recline_grid_view', 'datastore', 'datapusher']",source,11,source_url,16,source_url,1,source_url,2018-10-19 17:23:25.705968,2023-07-06 06:10:47.128450,source_url
datashades.info,https://data-portal.hpc.swin.edu.au,data-portal.hpc.swin.edu.au,https://data-portal.hpc.swin.edu.au,Welcome - gSTAR Data Sharing Portal,,200,https://data-portal.hpc.swin.edu.au,gSTAR Data Sharing Portal,2.5.2,en,"['stats', 'text_view', 'image_view', 'recline_view', 'datastore', 'datapusher', 'resource_proxy', 'gstar_dataportal_theme', 'aaf', 'institute', 'research_group']",source,40,source_url,160,source_url,0,source_url,2015-12-22 04:18:00.954735,2023-07-03 01:42:51.018264,source_url
datashades.info,https://dataurbe.appcivico.com,dataurbe.appcivico.com,https://dataurbe.appcivico.com,Bem vindo - Dataurbe,,200,https://dataurbe.appcivico.com,Dataurbe,2.7.6,pt_BR,"['stats', 'text_view', 'image_view', 'recline_view', 'datastore', 'datapusher', 'validation', 'scheming_datasets', 'fgv', 'harvest', 'ckan_harvester', 'resource_proxy', 'shp_view', 'geojson_view', 'geo_view', 'webpage_view']",source,2772,source_url,1604,source_url,5,source_url,2019-12-19 19:18:02.233737,2021-10-28 22:45:17.022448,source_url
datashades.info,http://data.sgm.ru,data.sgm.ru,http://data.sgm.ru,Портал открытых данных ГГМ РАН - Главная,,200,http://data.sgm.ru,Портал открытых данных ГГМ РАН,2.7.2,ru,"['stats', 'viewhelpers', 'text_view', 'image_view', 'recline_view', 'recline_grid_view', 'datastore', 'datapusher', 'spatial_metadata', 'spatial_query', 'spatialUI', 'pdf_view', 'webpage_view', 'piechart', 'pages', 'hierarchy_display', 'hierarchy_form', 'findfull', 'exhibit', 'list', 'listdeposits', 'listmono', 'sgm_help', 'sgm_monographic']",source,48,source_url,28,source_url,1,source_url,2018-03-19 06:34:24.284564,2023-05-09 08:37:17.820518,source_url
datashades.info,https://data.review.fao.org/ckan,data.review.fao.org,https://data.review.fao.org,AttributeError,,200,,,,,,,,,,,,,,,
datashades.info,http://datos.ambiente.gob.ar,datos.ambiente.gob.ar,http://datos.ambiente.gob.ar,Connection Error,,200,,,,,,,,,,,,,,,
datashades.info,https://www.wvcheckbook.gov,www.wvcheckbook.gov,https://www.wvcheckbook.gov,Welcome - West Virginia Checkbook,,200,https://www.wvcheckbook.gov,West Virginia Checkbook,2.7.12,en,"['stats', 'resource_proxy', 'viewhelpers', 'ags_fs_view', 'ags_ms_view', 'barchart', 'basicgrid', 'linechart', 'piechart', 'geo_view', 'geojson_view', 'shp_view', 'c3charts', 'datatables_view', 'image_view', 'officedocs_view', 'pdf_view', 'recline_map_view', 'webpage_view', 'cloudstorage', 'odata', 'datastore', 'xloader', 'extractor', 'harvest', 'ckan_harvester', 'datajson', 'dcat', 'dcat_rdf_harvester', 'dcat_json_harvester', 'dcat_json_interface', 'structured_data', 'contact', 'opengov_pages', 'pages', 'opengov_stories', 'showcase', 'theme_configurator', 'og_transparency_theme', 'security', 'opengov_auth', 'heroslideradmin', 'zendesk']",source,18,source_url,16,source_url,1,source_url,2019-12-18 18:17:40.118015,2023-04-18 19:42:36.428555,source_url
datashades.info,http://dados.ifsuldeminas.edu.br,dados.ifsuldeminas.edu.br,http://dados.ifsuldeminas.edu.br,Bem vindo - Portal de Dados Abertos do IFSULDEMINAS,,200,https://dados.ifsuldeminas.edu.br,Portal de Dados Abertos do IFSULDEMINAS,2.8.0,pt_BR,"['stats', 'text_view', 'image_view', 'datastore', 'datapusher', 'recline_view', 'recline_grid_view', 'resource_proxy']",source,26,source_url,64,source_url,1,source_url,2018-08-13 14:42:29.524780,2023-07-03 16:48:24.177209,source_url
datashades.info,https://opendata.hautsdefrance.fr,opendata.hautsdefrance.fr,https://opendata.hautsdefrance.fr,Opendata de la Région Hauts-de-France,,200,,,,,,,250,source_url,,,,,,,
datashades.info,https://datasets.seed.nsw.gov.au,datasets.seed.nsw.gov.au,https://datasets.seed.nsw.gov.au,Dataset | SEED,,200,https://datasets.seed.nsw.gov.au,SEED,2.9.7,en_AU,"['seed', 'search_tweaks', 'spatial_metadata', 'spatial_query', 'default_composite_search', 'composite_search', 'recaptcha', 'metaexport', 'workflow', 'syndicate', 'geojson_view', 'geo_view', 'webpage_view', 'recline_map_view', 'recline_graph_view', 'recline_grid_view', 'recline_preview', 'image_view', 'text_view', 'recline_view', 'officedocs_view', 'pdf_view', 'resource_proxy', 'googleanalytics', 'cloudstorage', 'datastore', 'xloader', 'plain_resource_indexer', 'pdf_resource_indexer', 'resource_indexer', 'scheming_organizations', 'toolbelt_composite_groups', 'scheming_datasets', 'scheming_nerf_index', 'stats', 'toolbelt_group_changes', 'iso19115', 'ingest', 'flakes', 'js_tweaks']",source,5265,source_url,4434,source_url,150,source_url,2017-12-19 21:12:17.543879,2023-07-06 01:54:21.889946,source_url
datashades.info,https://data.tn.gov,data.tn.gov,https://data.tn.gov,Datasets - CKAN,,200,https://data.tn.gov,CKAN,2.6.3,en,"['stats', 'text_view', 'image_view', 'recline_view', 'datastore', 'datapusher', 'tngovbranding', 'odata', 'oauth2']",source,99,source_url,209,source_url,23,source_url,2018-11-28 15:49:19.959982,2023-06-22 11:33:58.654580,source_url
datashades.info,http://dados.tce.rs.gov.br,dados.tce.rs.gov.br,http://dados.tce.rs.gov.br,Bem vindo - Dados Abertos TCE-RS,,200,http://dados.tce.rs.gov.br,Dados Abertos TCE-RS,2.8.2,pt_BR,"['stats', 'text_view', 'image_view', 'recline_view', 'tcers']",source,60668,source_url,51,source_url,1,source_url,2019-04-10 19:30:21.212052,2023-07-06 08:00:17.120620,source_url
datashades.info,https://opendata.city-adm.lviv.ua,opendata.city-adm.lviv.ua,https://opendata.city-adm.lviv.ua,Сталася помилка,,403,,,,,,,,,,,,,,,
datashades.info,http://datar.noip.me,datar.noip.me,http://datar.noip.me,Connection Error,,403,,,,,,,,,,,,,,,
datashades.info,http://opendata.go.tz,opendata.go.tz,http://opendata.go.tz,Connection Error,,403,,,,,,,,,,,,,,,
datashades.info,http://digitalthailand.gistda.or.th,digitalthailand.gistda.or.th,http://digitalthailand.gistda.or.th,Connection Error,,403,,,,,,,,,,,,,,,
datashades.info,https://data.tampere.fi/data,data.tampere.fi,https://data.tampere.fi,Tietoaineisto - Tampereen kaupungin dataportaali,,200,https://data.tampere.fi,Tampereen kaupungin dataportaali,2.9.9,fi,"['datapusher', 'text_view', 'image_view', 'recline_view', 'recline_graph_view', 'recline_grid_view', 'recline_map_view', 'sixodp_showcase', 'googleanalytics', 'qa', 'archiver', 'collection', 'reminder', 'datasetcopy', 'sixodp', 'disqus', 'datastore', 'scheming_datasets', 'scheming_groups', 'fluent', 'report', 'publisher_activity_report', 'hierarchy_display', 'hierarchy_form', 'editor', 'datasubmitter', 'statistics', 'sixodp_showcasesubmit', 'resource_proxy', 'geo_view', 'sentry', 'cloudstorage']",source,118,source_url,0,source_url,17,source_url,2018-01-31 14:18:57.475622,2020-11-17 11:23:27.591296,source_url
datashades.info,http://catalogo.datosabiertos.gob.ec,catalogo.datosabiertos.gob.ec,http://catalogo.datosabiertos.gob.ec,Connection Error,,200,,,,,,,,,,,,,,,
datashades.info,http://dados.ana.gov.br,dados.ana.gov.br,http://dados.ana.gov.br,Bem vindo - Portal  de  Dados  Abertos  da  ANA,,200,https://dados.ana.gov.br,Portal  de  Dados  Abertos  da  ANA,2.9.5,pt_BR,"['stats', 'text_view', 'image_view', 'recline_view', 'datastore', 'datapusher', 'spatial_metadata', 'spatial_query', 'harvest', 'ckan_harvester', 'dcat', 'dcat_rdf_harvester', 'dcat_json_harvester', 'dcat_json_interface', 'structured_data']",source,316,source_url,265,source_url,1,source_url,2023-07-06 14:48:46.355723,2023-07-06 15:31:02.180943,source_url
datashades.info,http://datosabiertos.fuengirola.es,datosabiertos.fuengirola.es,http://datosabiertos.fuengirola.es,Connection Error,,200,,,,,,,,,,,,,,,
datashades.info,https://opendata.swiss,opendata.swiss,https://opendata.swiss, opendata.swiss ,,200,https://ckan.opendata.swiss,opendata.swiss,2.8.10,en,"['envvars', 's3filestore', 'ogdch', 'ogdch_users', 'ogdch_pkg', 'ogdch_res', 'ogdch_cmd', 'ogdch_group', 'ogdch_org', 'ogdch_archive', 'ogdch_subscribe', 'stats', 'synchronous_search', 'harvest', 'ckan_harvester', 'geocat_harvester', 'harvester_dashboard', 'hierarchy_display', 'scheming_datasets', 'scheming_groups', 'scheming_organizations', 'fluent', 'ogdch_dcat', 'dcat_rdf_harvester', 'dcat_ch_rdf_harvester', 'dcat_json_harvester', 'dcat_json_interface', 'resource_proxy', 'text_view', 'pdf_view', 'datastore', 'recline_view_swiss', 'recline_grid_view_swiss', 'recline_graph_view_swiss', 'recline_map_view_swiss', 'xloader', 'structured_data', 'ogdch_showcase', 'sentry']",source,9766,source_url,7258,source_url,121,source_url,2021-03-31 05:40:53.875057,2023-07-06 14:55:11.853255,source_url
datashades.info,https://ckan.pf-sapporo.jp,ckan.pf-sapporo.jp,https://ckan.pf-sapporo.jp,データセット - CKAN,,200,https://ckan.pf-sapporo.jp,CKAN,2.9.2,ja,"['stats', 'text_view', 'image_view', 'webpage_view', 'recline_view', 'datastore', 'datapusher', 'googleanalytics', 'bodik_theme']",source,241,source_url,88,source_url,9,source_url,2018-01-25 04:20:20.577500,2023-07-06 07:26:13.821296,source_url
datashades.info,http://dadosabertos.bcb.gov.br,dadosabertos.bcb.gov.br,http://dadosabertos.bcb.gov.br,Bem vindo - Portal de Dados Abertos do Banco Central do Brasil,,200,https://dadosabertos.bcb.gov.br,Portal de Dados Abertos do Banco Central do Brasil,2.6.3,pt_BR,"['stats', 'text_view', 'image_view', 'recline_view', 'ldap', 'openapi_view', 'bcbdadosabertos', 'pages']",source,3684,source_url,285,source_url,50,source_url,2016-11-11 19:55:51.243052,2023-07-06 18:51:36.166335,base_url
datashades.info,https://opendata.comune.re.it,opendata.comune.re.it,https://opendata.comune.re.it,Benvenuti - Opendata Comune di Reggio Emilia,,200,https://opendata.comune.re.it,Opendata Comune di Reggio Emilia,2.6.8,it,"['stats', 'text_view', 'image_view', 'recline_view', 'geo_view', 'datastore', 'datapusher', 'pages', 'resource_proxy', 'spatial_metadata', 'spatial_query', 'harvest', 'ckan_harvester', 'multilang', 'multilang_harvester', 'dcat', 'dcat_rdf_harvester', 'dcat_json_harvester', 'dcat_json_interface', 'dcatapit_pkg', 'dcatapit_org', 'dcatapit_config', 'dcatapit_harvester', 'dcatapit_ckan_harvester', 'dcatapit_csw_harvester', 'dcatapit_harvest_list', 'dcatapit_subcatalog_facets', 'dcatapit_theme_group_mapper', 'opendata_theme']",source,223,source_url,136,source_url,4,source_url,2014-11-25 15:15:34.476779,2023-03-30 06:22:09.321867,source_url
datashades.info,http://datosabiertos.mercedes.gob.ar,datosabiertos.mercedes.gob.ar,http://datosabiertos.mercedes.gob.ar,"
    Datos Abiertos Mercedes",,200,http://datosabiertos.mercedes.gob.ar,,2.7.6,es,"['stats', 'text_view', 'image_view', 'recline_view', 'hierarchy_display', 'hierarchy_form', 'dcat', 'structured_data', 'gobar_theme', 'datastore', 'datapusher', 'seriestiempoarexplorer', 'googleanalytics']",source,306,source_url,111,source_url,15,source_url,2020-11-02 13:50:44.336355,2023-06-15 16:31:03.454554,source_url
datashades.info,https://dataut.vegvesen.no,dataut.vegvesen.no,https://dataut.vegvesen.no,Velkommen - Dataportalen,,200,https://dataut.vegvesen.no,Dataportalen,2.9.4,nb,"['stats', 'text_view', 'image_view', 'recline_view', 'dcat', 'dcat_json_interface', 'structured_data', 'scheming_datasets', 'scheming_organizations', 'nora', 'nora_theme', 'datastore', 'xloader', 'fluent', 'saml']",source,70,source_url,56,source_url,1,source_url,2017-03-10 08:55:05.417158,2023-07-06 07:07:30.798010,source_url
datashades.info,http://dataportal.smartcityinnovation.eu,dataportal.smartcityinnovation.eu,http://dataportal.smartcityinnovation.eu,Connection Error,,200,,,,,,,,,,,,,,,
datashades.info,https://dadesobertes.salou.cat,dadesobertes.salou.cat,https://dadesobertes.salou.cat,Benvinguts - Portal Dades Obertes,,200,http://dadesobertes.salou.cat,Portal Dades Obertes,2.5.0b,ca,"['datastore', 'datapusher', 'stats', 'text_view', 'image_view', 'recline_view', 'recline_grid_view', 'recline_graph_view', 'recline_map_view', 'salou_theme']",source,35,source_url,7,source_url,1,source_url,2017-11-24 12:21:33.051259,2021-10-29 06:10:16.453095,source_url
datashades.info,https://bigdata-metadados.icict.fiocruz.br,bigdata-metadados.icict.fiocruz.br,https://bigdata-metadados.icict.fiocruz.br,Connection Error,,200,,,,,,,,,,,,,,,
datashades.info,https://dataworks.calderdale.gov.uk,dataworks.calderdale.gov.uk,https://dataworks.calderdale.gov.uk,Home | Calderdale Data Works,,200,,,,,,,,,,,,,,,
datashades.info,https://data.gov.lv,data.gov.lv,https://data.gov.lv,| Latvijas Atvērto datu portāls,,200,https://data.gov.lv,Latvijas Atvērto datu portāls,2.8.6,lv,"['stats', 'text_view', 'image_view', 'recline_view', 'datastore', 'datapusher', 'dcat', 'scheming_datasets', 'harvest', 'ckan_harvester', 'dcat_rdf_harvester', 'csw_harvester', 'latvian_ext', 'csvmetadata', 'latvian_theme', 'deadoralive', 'barchart', 'piechart', 'basicgrid', 'hexbin', 'boxplot', 'cluster', 'sunburst', 'corelation']",source,789,source_url,1615,source_url,96,source_url,2017-06-02 12:13:45.533424,2023-07-06 18:30:16.029080,source_url
datashades.info,http://datosestadistica.cba.gov.ar,datosestadistica.cba.gov.ar,http://datosestadistica.cba.gov.ar,Bienvenida - Dirección General de Estadística y Censos,,200,https://datosestadistica.cba.gov.ar,Dirección General de Estadística y Censos,2.6.2,es,"['stats', 'text_view', 'image_view', 'recline_graph_view', 'recline_map_view', 'webpage_view', 'resource_proxy', 'recline_grid_view', 'igobfacets', 'datastore', 'datapusher']",source,630,source_url,41,source_url,6,source_url,2017-04-05 13:14:41.641571,2023-07-04 14:52:40.802840,source_url
datashades.info,https://datos.congresogto.gob.mx,datos.congresogto.gob.mx,https://datos.congresogto.gob.mx,Bienvenida - Datos Abiertos Congreso del Estado de Guanajuato,,200,https://datos.congresogto.gob.mx,Datos Abiertos Congreso del Estado de Guanajuato,2.9.0a,es,"['stats', 'text_view', 'image_view', 'recline_view', 'pages', 'googleanalytics', 'datastore', 'datapusher']",source,34,source_url,33,source_url,1,source_url,2019-05-06 21:31:35.172675,2022-05-31 21:35:59.912653,source_url
datashades.info,https://opendatadafni.getmap.gr,opendatadafni.getmap.gr,https://opendatadafni.getmap.gr,Καλωσήλθατε - CKAN,,200,http://opendatadafni.getmap.gr,CKAN,2.8.1,el,"['stats', 'text_view', 'image_view', 'recline_view', 'datastore', 'datapusher', 'resource_proxy', 'geo_view', 'spatial_metadata', 'spatial_query', 'geojson_view', 'multilingual_dataset', 'multilingual_group', 'multilingual_tag', 'pdf_view']",source,0,source_url,0,source_url,0,source_url,2023-07-06 14:53:13.540236,,
datashades.info,https://docs.entsoe.eu,docs.entsoe.eu,https://docs.entsoe.eu,Welcome - ENTSO-E Docs,,200,https://docs.entsoe.eu,ENTSO-E Docs,2.9.7,en,"['envvars', 'image_view', 'text_view', 'recline_view', 'datastore', 'datapusher']",source,231,source_url,267,source_url,1,source_url,2018-06-10 15:50:39.562917,2023-07-04 13:16:05.080984,source_url
datashades.info,https://dati.arpae.it,dati.arpae.it,https://dati.arpae.it,Benvenuti - Dati Arpae,,200,https://dati.arpae.it,Dati Arpae,2.5.2,it,"['stats', 'webpage_view', 'text_view', 'image_view', 'recline_view', 'viewhelpers', 'linechart', 'barchart', 'piechart', 'basicgrid', 'dashboard_preview', 'recline_grid_view', 'recline_graph_view', 'recline_map_view', 'pdf_view', 'resource_proxy', 'geojson_view', 'wmts_view', 'sparql_interface', 'dcat', 'dcat_rdf_harvester', 'dcat_json_harvester', 'dcat_json_interface', 'datastore', 'spatial_metadata', 'spatial_query', 'dcatapit_pkg', 'dcatapit_org', 'dcatapit_config', 'dcatapit_harvester', 'dcatapit_csw_harvester', 'multilang', 'homepagetheme', 'sitemap']",source,408,source_url,442,source_url,2,source_url,2016-10-13 09:31:27.212861,2023-07-03 08:36:03.309368,source_url
datashades.info,http://dados.unifesspa.edu.br,dados.unifesspa.edu.br,http://dados.unifesspa.edu.br,Bem vindo - Dados Abertos Unifesspa,,200,https://ckan.unifesspa.edu.br,Dados Abertos Unifesspa,2.5.2,pt_BR,"['stats', 'text_view', 'image_view', 'recline_view', 'datastore', 'datapusher', 'recline_graph_view', 'recline_map_view']",source,34,source_url,106,source_url,1,source_url,2018-02-06 17:37:50.514529,2023-07-06 18:53:05.402345,source_url
datashades.info,https://dados.pbh.gov.br,dados.pbh.gov.br,https://dados.pbh.gov.br,Bem vindo - Portal de Dados Abertos,,200,https://ckan.pbh.gov.br,Portal de Dados Abertos,2.8.6,pt_BR,"['xloader', 'datastore', 'recline_grid_view', 'stats', 'text_view', 'image_view', 'recline_view', 'pdf_view', 'googleanalytics']",source,370,source_url,1041,source_url,20,source_url,2017-11-28 19:47:45.758988,2023-07-05 19:15:54.669800,source_url
datashades.info,https://odata.org.il,odata.org.il,https://odata.org.il,ברוכים הבאים - מידע לעם,,200,https://www.odata.org.il,מידע לעם,2.8.1,he,"['stats', 'text_view', 'image_view', 'recline_view', 'odata_org_il', 'file_uploader_ui', 'datapackage_pipelines', 'upload_via_email', 'datastore', 'xloader']",source,5946,source_url,12007,source_url,47,source_url,2018-05-23 05:11:20.554053,2023-07-06 08:14:10.945123,source_url
datashades.info,https://catalogue.data.gov.bc.ca,catalogue.data.gov.bc.ca,https://catalogue.data.gov.bc.ca,Data Catalogue,,200,https://catalogue.data.gov.bc.ca,Data Catalogue,2.7.5,en,"['datastore', 'datapusher', 'edc_rss', 'edc_dataset', 'googleanalytics', 'ga-report', 'sso', 'bcgov_schema', 'scheming_datasets', 'scheming_groups', 'scheming_organizations', 'repeating', 'composite']",source,5634,source_url,6409,source_url,225,source_url,2014-12-10 23:39:09.109050,2023-07-06 18:52:36.696431,source_url
datashades.info,https://ck.govdata.gov.br,ck.govdata.gov.br,https://ck.govdata.gov.br,Connection Error,,200,,,,,,,,,,,,,,,
datashades.info,https://sprogressource.digst.govcloud.dk,sprogressource.digst.govcloud.dk,https://sprogressource.digst.govcloud.dk,Connection Error,,200,https://sprogteknologi.dk,sprogteknologi.dk,2.9.6,da_DK,"['stats', 'text_view', 'image_view', 'recline_view', 'harvest', 'ckan_harvester', 'dcat', 'dcat_rdf_harvester', 'dcat_json_harvester', 'dcat_json_interface', 'structured_data', 'tracking', 'pages', 'digst_theme_sprogressourcen']",source,165,source_url,239,source_url,32,source_url,2020-05-13 15:23:33.524723,2023-06-19 20:59:01.195507,source_url
datashades.info,http://datos.minem.gob.ar,datos.minem.gob.ar,http://datos.minem.gob.ar,"
    Datos Energía",,200,http://datos.energia.gob.ar,Datos Abiertos de la Secretaria de Energia,2.7.4,es,"['stats', 'text_view', 'image_view', 'recline_view', 'viewhelpers', 'pdf_view', 'linechart', 'barchart', 'piechart', 'hierarchy_display', 'hierarchy_form', 'gobar_theme', 'datastore', 'datapusher', 'odata', 'googleanalytics', 'seriestiempoarexplorer', 'datajson_harvest', 'datajson', 'harvest', 'ckan_harvester']",source,178,source_url,213,source_url,21,source_url,2016-11-07 13:33:34.985951,2023-07-06 18:00:25.113620,source_url
datashades.info,https://claircitydata.cbs.nl,claircitydata.cbs.nl,https://claircitydata.cbs.nl,Welcome - ClairCity data portal,,200,,,,,,,,,,,,,,,
datashades.info,https://repository.participatorylab.org,repository.participatorylab.org,https://repository.participatorylab.org,Καλωσήλθατε - participatory LAB,,200,https://repository.participatorylab.org,participatory LAB,2.7.9,el,"['stats', 'text_view', 'image_view', 'recline_view', 'resource_proxy', 'datastore', 'datapusher', 'multilingual_dataset', 'multilingual_group', 'multilingual_tag', 'spatial_metadata', 'spatial_query', 'geo_view', 'geojson_view', 'wmts_view', 'pdf_view']",source,145,source_url,369,source_url,5,source_url,2021-11-04 13:56:01.935911,2023-05-12 12:09:05.493434,source_url
datashades.info,https://dados.justica.gov.pt,dados.justica.gov.pt,https://dados.justica.gov.pt,Bem-vindo - dados.justiça.gov.pt,,200,https://dados.justica.gov.pt,dados.justiça.gov.pt,2.7.2,pt_PT,"['stats', 'text_view', 'image_view', 'recline_view', 'datastore', 'datapusher', 'mjustica_theme']",source,61,source_url,21,source_url,11,source_url,2018-03-06 12:41:42.818242,2023-07-06 10:18:33.793409,source_url
datashades.info,https://data.gov.hk/en-datasets/data,data.gov.hk,https://data.gov.hk,Error 404 | DATA.GOV.HK,,200,,,,,,,,,,,,,,,
datashades.info,https://data.amsterdam.nl/data,data.amsterdam.nl,https://data.amsterdam.nl,Data en informatie,,200,,,,,,,,,,,,,,,
datashades.info,https://data.cdc.gov.tw,data.cdc.gov.tw,https://data.cdc.gov.tw,歡迎  Taiwan CDC Open Data Portal,,200,https://data.cdc.gov.tw,Taiwan CDC Open Data Portal,2.9.2,zh_TW,"['cdctondc', 'pages', 'cdcregistration', 'cdcmainlib', 'cdcframe', 'cdccushomepage2', 'basicgrid', 'linechart', 'barchart', 'piechart', 'datapusher', 'datastore', 'scheming_datasets', 'scheming_groups', 'scheming_organizations', 'stats', 'text_view', 'image_view', 'recline_grid_view', 'recline_graph_view', 'recline_map_view', 'recline_view', 'resource_proxy', 'geo_view', 'webpage_view', 'download']",source,315,source_url,460,source_url,22,source_url,2016-11-01 03:02:00.718621,2023-07-05 12:00:59.658807,source_url
datashades.info,https://data.corkcity.ie,data.corkcity.ie,https://data.corkcity.ie,Connection Error,,200,,,,,,,,,,,,,,,
datashades.info,http://dadosabertos.ufma.br,dadosabertos.ufma.br,http://dadosabertos.ufma.br,Bem vindo - Portal de Dados Abertos da UFMA,,200,http://dadosabertos.ufma.br,Portal de Dados Abertos da UFMA,2.6.2,pt_BR,"['stats', 'text_view', 'image_view', 'recline_view', 'datastore', 'datapusher', 'pdf_view']",source,21,source_url,32,source_url,1,source_url,2017-09-05 17:07:07.375071,2022-11-03 11:27:59.998381,source_url
